[00:00:11.548 --> 00:00:12.889]  He stands for truth.
[01:13:13.220 --> 01:13:22.311]  And the elite is just, they set up the system, they suck this dry, and the billionaires, how many people worth a billion bucks, six billion bucks, people I know,
[01:13:23.091 --> 01:13:24.793]  People I know who represent wealthy people.
[01:13:25.093 --> 01:13:26.174]  I mean, I mean real wealth.
[01:13:26.414 --> 01:13:27.976]  I mean, they are totally freaked.
[01:13:28.016 --> 01:13:29.097]  They've got bodyguards.
[01:13:29.277 --> 01:13:31.218]  They've got weapons caches offshore.
[01:13:31.419 --> 01:13:32.800]  They've got barbed wire fences.
[01:13:33.000 --> 01:13:35.262]  They've got people with machine guns ready to protect them.
[01:13:35.642 --> 01:13:36.083]  They know.
[01:13:36.923 --> 01:13:37.984]  And they're begging the elite.
[01:13:38.004 --> 01:13:41.167]  There's people throughout the strata, throughout the World Bank, IMF, British, U.S.
[01:13:41.227 --> 01:13:44.590]  government, intelligence agencies, FBI, saying don't do it.
[01:13:44.890 --> 01:13:46.492]  Don't set off nukes in the U.S.
[01:13:46.512 --> 01:13:47.933]  Don't blame it on Al-Qaeda.
[01:13:48.213 --> 01:13:49.634]  Don't bring in the New World Order.
[01:13:49.914 --> 01:13:50.455]  Don't do it.
[01:13:51.823 --> 01:13:52.764]  Well, I'm not a billionaire.
[01:13:52.864 --> 01:13:53.544]  I'm not a millionaire.
[01:13:53.885 --> 01:13:54.825]  I don't have anywhere to go.
[01:13:55.126 --> 01:13:56.427]  This is all I've got to this country.
[01:13:56.647 --> 01:13:57.628]  I'm going down with a ship.
[01:13:57.948 --> 01:13:59.449]  And the ship's literally on its side.
[01:13:59.489 --> 01:14:00.009]  It's smoking.
[01:14:00.029 --> 01:14:00.670]  It's on fire.
[01:14:00.970 --> 01:14:06.094]  And you've got all these pansy, mainline, arrogant, self-centered people going, We love it.
[01:14:06.254 --> 01:14:07.115]  There's no corruption.
[01:14:07.675 --> 01:14:09.717]  I mean, I watched television last night for about an hour.
[01:14:10.712 --> 01:14:19.035]  In Dallas, we were doing shoots there for JFK film I'm making with the fellow that wrote the screenplay for JFK, their main consultant, Jim Mars, and also E. Howard Hunt's firstborn son, St.
[01:14:19.055 --> 01:14:24.896]  John Hunt, cover Rolling Stone magazine about what we always knew, him confessing to being part of the killing Kennedy, the government.
[01:14:25.737 --> 01:14:28.798]  And after the shoot, after three days of shooting, I went in and collapsed.
[01:14:28.818 --> 01:14:29.998]  We're in a room eating ice cream.
[01:14:30.038 --> 01:14:39.661]  I'm watching television, and I was flipping through every channel, and it was more and more insane and mentally ill and just mindless and decadent and stupid.
[01:14:41.425 --> 01:14:43.046]  I mean, we're babes to the slaughter here.
[01:14:43.926 --> 01:14:47.447]  Do I have time to jam in one more call before we go to break?
[01:14:48.608 --> 01:14:50.068]  Can't even see my producer in there, do I?
[01:14:52.549 --> 01:14:53.049]  That's strange.
[01:14:54.010 --> 01:14:54.830]  I guess he doesn't hear me in there.
[01:14:54.850 --> 01:14:55.770]  Do we have time to go to another call?
[01:14:56.811 --> 01:14:57.031]  We do?
[01:14:57.111 --> 01:14:58.391]  Okay.
[01:14:58.552 --> 01:15:03.053]  Let's go ahead and... See, I've got a different clock here and I forget the clock.
[01:15:03.914 --> 01:15:06.935]  Let's go ahead and talk to Andrew in Wisconsin.
[01:15:07.015 --> 01:15:07.735]  Andrew, you're on the air.
[01:15:08.755 --> 01:15:09.796]  Hey, Mr. Jones?
[01:15:09.956 --> 01:15:10.216]  Yes, sir.
[01:15:11.030 --> 01:15:11.690]  Yeah.
[01:15:13.091 --> 01:15:17.552]  I've been trying to get on for a couple times, but I know... You know, I actually shouldn't have gone to your call.
[01:15:17.572 --> 01:15:19.853]  I'm going to come right back to you, okay?
[01:15:20.593 --> 01:15:21.374]  Stay there, Andrew.
[01:15:21.734 --> 01:15:22.394]  Stay there, Derek.
[01:15:22.714 --> 01:15:23.855]  Everybody else, stay right there.
[01:15:23.875 --> 01:15:26.776]  We'll come back to you after this quick break.
[01:15:27.256 --> 01:15:30.657]  Get into them staging the Iran situation, trying to start World War III a few weeks ago.
[01:15:30.677 --> 01:15:32.198]  That's now admitted to have been staged.
[01:15:32.598 --> 01:15:33.338]  And a lot more.
[01:15:33.698 --> 01:15:37.860]  The website's for truthnews.us, prisonplanet.tv, infowars.com.
[01:15:38.040 --> 01:15:38.480]  We'll be back.
[01:15:40.474 --> 01:15:42.157]  We're good to go.
[01:15:52.094 --> 01:15:52.574]  Hi, Ken.
[01:15:52.615 --> 01:15:53.375]  It's Judy again.
[01:16:22.941 --> 01:16:24.462]  Get the best of both worlds.
[01:16:24.883 --> 01:16:29.726]  Solar power for your household essentials and a backup generator all in one.
[01:16:30.167 --> 01:16:31.568]  Perfect for hurricane seasons.
[01:16:31.788 --> 01:16:35.371]  No long gas lines, no fumes, and no noise.
[01:16:36.091 --> 01:16:38.753]  Lower your electric bill and be prepared year-round.
[01:16:39.414 --> 01:16:41.736]  Complete solar kits for under $1,200.
[01:16:41.976 --> 01:16:46.079]  See the complete solar power generator kit at KenSolar.com.
[01:16:46.239 --> 01:16:50.062]  Order your solar power generator from Ken's website at KenSolar.com.
[01:16:52.997 --> 01:16:55.532]  Ladies and gentlemen, Abigail's Addict.
[01:16:56.917 --> 01:17:01.779]  Tactio is the most exciting advance in media entertainment to come along in 50 years.
[01:17:02.179 --> 01:17:05.781]  Imagine not only hearing your favorite music, but also feeling it.
[01:17:06.041 --> 01:17:11.544]  Far beyond listening with just your ears, Tactio allows you to actually feel the music you're listening to.
[01:17:11.884 --> 01:17:16.566]  Tactio enhances and amplifies all the sensations that we enjoy when we listen to music.
[01:17:16.846 --> 01:17:25.770]  Just plug in your media player into Tactio and experience the most unbelievable sensation of energy and vitality while you feel the music rush through your body.
[01:17:26.090 --> 01:17:27.732]  You have to feel it to believe it.
[01:17:27.912 --> 01:17:30.354]  Call 888-891-1122.
[01:17:30.414 --> 01:17:32.156]  That's 888-891-1122.
[01:17:32.316 --> 01:17:35.399]  Or visit tactio.com.
[01:17:35.579 --> 01:17:37.981]  That's T-A-C-T-I-O dot com.
[01:17:38.281 --> 01:17:42.926]  Keep listening to GCN for information on future Abigail's Addict concerts featuring Tactio.
[01:17:43.046 --> 01:17:45.708]  And learn how you can save 50% on your Tactio purchase.
[01:17:46.989 --> 01:17:49.912]  Tactio is a registered trademark of DataWeelabs, makers of live instruments since 1987.
[01:17:51.980 --> 01:17:56.744]  If your body isn't feeling too well these days, you're gonna start taking this hemp I say.
[01:17:56.804 --> 01:18:00.807]  Go to hempusa.org.
[01:18:02.008 --> 01:18:06.451]  You may not like what I'm about to say, but you know I'm gonna say it anyway.
[01:18:06.791 --> 01:18:08.893]  The government doesn't want the best for you.
[01:18:09.253 --> 01:18:10.314]  They keep you down.
[01:18:10.474 --> 01:18:11.395]  They keep you blue.
[01:18:11.675 --> 01:18:14.577]  They starve your body for all its nutrients.
[01:18:16.594 --> 01:18:18.714]  They won't let you grow industrial hemp.
[01:18:19.055 --> 01:18:24.436]  It really doesn't make any kind of sense when it's so healthy for the world and useful for you, my friends.
[01:18:26.336 --> 01:18:30.877]  I hope Mr. Bush will hear this song for the heart of America wants this one.
[01:18:30.917 --> 01:18:33.977]  Go to hempusa.org.
[01:18:35.758 --> 01:18:41.459]  If you're a truther, an anarchist, a renegade, you only want things that God has made, go to hempusa.org.
[01:18:45.195 --> 01:18:47.298]  We offer free shipping anywhere in the States.
[01:18:51.667 --> 01:18:56.630]  We all know that Berkey water systems are the only trusted name in water filtration available on the market.
[01:18:56.810 --> 01:19:12.199]  The revolutionary Berkey Lite self-sterilizing and re-cleanable purification elements purify water by removing pathogenic bacteria, cysts, and parasites to non-detectable levels, and by extracting harmful chemicals such as herbicides, pesticides, organic solvents, and radon-222.
[01:19:12.399 --> 01:19:16.942]  They also reduce nitrates, nitrites, sediment, and unhealthy minerals such as lead and mercury.
[01:19:17.182 --> 01:19:25.866]  As an authorized dealer for over two and a half years serving thousands of satisfied customers, we offer the best deal in the world on the web for Berkey Light water systems.
[01:19:26.046 --> 01:19:32.188]  Order the Berkey Light system today and we'll include two black Berkey elements and three sport Berkey water bottles for only $209 with free shipping.
[01:19:33.709 --> 01:19:34.209]  That's right.
[01:19:34.309 --> 01:19:36.750]  Free shipping and the three sport Berkey water bottles.
[01:19:36.810 --> 01:19:39.111]  A $90 value free for a limited time.
[01:19:39.311 --> 01:19:40.651]  Just call Jeff at 562-544-0507 now to order.
[01:19:40.671 --> 01:19:41.472]  That's Jeff at 562-544-0507.
[01:19:41.552 --> 01:19:43.992]  Or click on the banner at GCNlive.com to order online now.
[01:19:44.052 --> 01:19:45.233]  Thank you for listening to GCN.
[01:19:45.333 --> 01:19:46.153]  Visit GCNlive.com today.
[01:20:09.918 --> 01:20:10.638]  We're back live.
[01:20:10.838 --> 01:20:12.019]  Sorry about that, caller.
[01:20:12.199 --> 01:20:14.400]  Let's go back to Andrew in Wisconsin.
[01:20:14.820 --> 01:20:16.681]  Let him finish up what he was saying.
[01:20:17.261 --> 01:20:18.141]  You're on the air, sir.
[01:20:19.121 --> 01:20:27.665]  Yeah, Alex, you know, I just... I don't know if it's the dumbing down, if that's a correct phrase, of society, or if it starts in high school.
[01:20:27.805 --> 01:20:28.845]  It's the distracting.
[01:20:28.905 --> 01:20:31.326]  It's the destruction of the language, the shrinking of the language.
[01:20:31.646 --> 01:20:33.567]  It's the sodium and stannous fluoride in the water.
[01:20:33.607 --> 01:20:33.927]  Go ahead.
[01:20:34.327 --> 01:20:38.749]  It seems like it starts, you know, with the brainwashing in high school with...
[01:20:39.818 --> 01:20:41.299]  Not giving you the truth.
[01:20:41.319 --> 01:20:42.299]  You know what I'm saying?
[01:20:42.339 --> 01:20:47.441]  And then it goes on to college, and then it goes into the yuppies where they sit in their cubicles.
[01:20:48.721 --> 01:20:52.822]  And it just seems like, and I don't know if it's the baby boomers.
[01:20:52.883 --> 01:20:56.524]  I don't want to go negative and say it's the Vietnam vets when it came back.
[01:20:56.804 --> 01:20:59.845]  It's the entire society who's had it so good so long.
[01:21:00.225 --> 01:21:03.046]  They stopped being involved in society, and everything fell apart.
[01:21:03.666 --> 01:21:04.346]  It's true.
[01:21:04.406 --> 01:21:07.067]  My father is similar to your viewpoint.
[01:21:07.107 --> 01:21:08.828]  When I was young, he would talk about
[01:21:09.329 --> 01:21:16.771]  When I was 6 or something, 26, when I was 6, he would say, watch when the government comes to your house to wipe your butt.
[01:21:16.791 --> 01:21:18.171]  You know what I'm saying?
[01:21:18.211 --> 01:21:19.051]  Crazy stuff like that.
[01:21:19.071 --> 01:21:19.591]  You know what I mean?
[01:21:19.631 --> 01:21:20.332]  Yeah, to help you.
[01:21:20.912 --> 01:21:22.072]  To come wipe your butt.
[01:21:22.092 --> 01:21:22.672]  You know what I mean?
[01:21:22.692 --> 01:21:23.612]  That's how it's going to be.
[01:21:23.632 --> 01:21:24.472]  You know what I mean?
[01:21:24.893 --> 01:21:26.113]  It's overtaking.
[01:21:26.133 --> 01:21:28.093]  I work 50 hours, like you were saying.
[01:21:28.113 --> 01:21:33.295]  When I was younger, you're supposed to work 50 hours and have a house.
[01:21:33.555 --> 01:21:34.855]  It isn't happening anymore.
[01:21:34.875 --> 01:21:35.315]  You know what I mean?
[01:21:35.925 --> 01:21:37.147]  No, you're absolutely right.
[01:21:37.747 --> 01:21:39.349]  Look, the elite doesn't care about you.
[01:21:39.810 --> 01:21:45.857]  In fact, they're disgusted with the population, but they've helped turn the population into what it is, by and large, as a generalization.
[01:21:46.698 --> 01:21:49.442]  And people better know it's a very serious world.
[01:21:49.802 --> 01:21:51.905]  The veneer of civilization is very, very thin.
[01:21:53.427 --> 01:21:54.208]  Hey, thanks for having me on.
[01:21:54.228 --> 01:21:57.994]  In regards to the immigration problem that you guys are having down in the United States,
[01:22:08.769 --> 01:22:13.072]  I think it's important to note that it's not something that's just inherent to the ads.
[01:22:13.352 --> 01:22:26.141]  All of Europe, by design, in official government policies, including Canada and North America, is being overrun by design by the third world to drive down wages and destroy the middle class, the historical enemy of the ruling elite.
[01:22:26.561 --> 01:22:28.483]  That's right, and we have a similar problem up here.
[01:22:28.823 --> 01:22:34.307]  However, the only fundamental difference is that in Canada, they're unbelievably overt about it.
[01:22:35.047 --> 01:22:53.912]  Just for example, the Moncton City Council of New Brunswick at present is going over to South Korea and holding these massive seminars, spending millions of dollars of tax dollars, or money, to convince these people to migrate here so that they can fill jobs that they're not going to be able to fill because people are not having kids.
[01:22:54.092 --> 01:22:57.833]  There's a massive exodus out west where people can find better jobs.
[01:22:58.394 --> 01:22:59.354]  And the only...
[01:23:00.825 --> 01:23:04.748]  Reasoning, I can see why they would want to do that, is to drive down the wages.
[01:23:05.048 --> 01:23:06.209]  They don't want to pay a fair wage.
[01:23:06.549 --> 01:23:07.170]  Absolutely.
[01:23:07.210 --> 01:23:09.271]  It's the elite waging war on the population.
[01:23:09.471 --> 01:23:11.553]  Excellent point, because they're monopoly men.
[01:23:11.573 --> 01:23:16.877]  In a free market, you want to protect your nation, build it up, but this is not a quote free market.
[01:23:16.897 --> 01:23:18.658]  It's a monopoly market.
[01:23:19.099 --> 01:23:22.601]  In a nationalistic free market, it is the opposite.
[01:23:22.861 --> 01:23:25.303]  Let's talk to Tony in Pennsylvania.
[01:23:26.064 --> 01:23:27.365]  You're on the air, Tony.
[01:23:27.465 --> 01:23:27.865]  Welcome.
[01:23:28.926 --> 01:23:29.827]  Good evening, Mr. Jones.
[01:23:30.027 --> 01:23:30.147]  Hi.
[01:23:30.931 --> 01:23:31.051]  Hi.
[01:23:31.512 --> 01:23:37.356]  Just a reminder, if you could remind your listeners to leave the NRA and go with the GOA.
[01:23:37.477 --> 01:23:37.717]  That's right.
[01:23:37.737 --> 01:23:39.959]  The NRA is a pro-gun control group.
[01:23:40.219 --> 01:23:46.304]  They have sponsored every major gun control bill that has passed, the 68 Gun Control Act, the Brady Bill in 1993.
[01:23:46.664 --> 01:23:49.527]  They have supported the 2000 NICS expansion.
[01:23:49.727 --> 01:23:52.349]  They have now supported the Veterans and Police Disarmament Act.
[01:23:53.431 --> 01:23:54.432]  Yes, sir, they have.
[01:23:55.353 --> 01:24:05.000]  I joined the GOA last week, and I intend to stick with them, but just as a side note, I'd like to let you know that you're freaking out all of my friends.
[01:24:06.161 --> 01:24:13.907]  I've started making copies of Endgame and sending them to all my friends on DVD, and they keep coming to me going, well...
[01:24:14.600 --> 01:24:16.681]  How did this all happen all of a sudden?
[01:24:16.701 --> 01:24:18.342]  And it's like, it hasn't been all of a sudden.
[01:24:18.642 --> 01:24:20.744]  It's been happening for decades.
[01:24:21.384 --> 01:24:25.406]  We show the last 200 years of history, starting with Napoleon on.
[01:24:26.247 --> 01:24:27.908]  The first of the film explains all of it.
[01:24:28.788 --> 01:24:38.354]  Right, well, I understand that, but I've been referring them to your website, and when they start seeing Police State, and they start seeing your other videos, it just freaks them out.
[01:24:39.075 --> 01:24:41.456]  But are they waking up, or are they going back on their turtle shell?
[01:24:42.560 --> 01:24:44.344]  They're waking up, but slowly.
[01:24:45.366 --> 01:24:46.088]  Well, good job.
[01:24:46.128 --> 01:24:46.729]  Very slowly.
[01:24:48.362 --> 01:24:54.747]  Well, it's shocking to learn that the NRA has great members, wonderful people, but that it was founded for gun control, is run by gun control.
[01:24:54.787 --> 01:24:59.590]  Gunners of America, second largest Second Amendment group in the country, and really the only large Second Amendment group.
[01:25:00.210 --> 01:25:03.473]  It's not the Judas Coat, not the Benedict Arnold, not the Wilson Sheeps clothing.
[01:25:03.713 --> 01:25:09.357]  When they find out the NRA, the globalists weren't going to get our guns without controlling the so-called pro-gun group.
[01:25:09.597 --> 01:25:11.638]  And that's what they've done, and that's how they fooled the population.
[01:25:12.319 --> 01:25:16.362]  Let's go ahead now and talk to James in Los Angeles.
[01:25:16.762 --> 01:25:17.903]  James, you're on the air.
[01:25:18.363 --> 01:25:19.644]  Thanks for taking my call, Alex.
[01:25:19.684 --> 01:25:25.929]  You know, I've just been turned on to your program in the last couple of weeks because a big Ron Paul supporter and a friend of mine here in L.A.
[01:25:25.949 --> 01:25:27.550]  told me to listen, and I've been doing it.
[01:25:27.570 --> 01:25:29.692]  I think you've been doing a heck of a job with that.
[01:25:29.712 --> 01:25:39.399]  There's a couple of things I disagree with you on, but I completely agree with you, like I just mentioned, about Ron Paul and your economic assertions, and you had the Bob Chapman on recently.
[01:25:39.419 --> 01:25:40.280]  He was excellent as well.
[01:25:40.820 --> 01:25:48.345]  The only thing I wanted to get through to you, though, on 9-11, I don't know if you ever saw my exchange with Lee Hamilton of the 9-11 Commission.
[01:25:48.585 --> 01:25:56.109]  If you go to representativepress.blogspot.com, you'll see a link there on the upper left.
[01:25:56.530 --> 01:25:57.110]  It's a video.
[01:25:57.330 --> 01:25:59.632]  Lee Hamilton of the 9-11 Whitewash Commission.
[01:25:59.652 --> 01:26:03.694]  Yeah, but Alex, seriously, you've got somebody here who agrees with you in many areas.
[01:26:03.754 --> 01:26:05.255]  It's not a hospital call, okay?
[01:26:05.935 --> 01:26:06.876]  Hold on, let me just stop you.
[01:26:08.008 --> 01:26:10.129]  A lot of listeners don't know who Lee Hamilton is.
[01:26:10.149 --> 01:26:12.469]  I mean, I'm going to put you on hold for just a minute.
[01:26:13.189 --> 01:26:16.090]  That's what they would do on any talk show or C-SPAN.
[01:26:16.530 --> 01:26:24.592]  If a caller calls into C-SPAN and they've got a guest on and they say the name of a government official or someone on a commission, I just stated who he was.
[01:26:25.393 --> 01:26:27.453]  So he was on the 9-11 Commission appointed by Bush.
[01:26:27.493 --> 01:26:28.253]  They call independent.
[01:26:28.733 --> 01:26:29.494]  Appointed by Bush.
[01:26:30.474 --> 01:26:34.695]  So that's why I just put you on hold.
[01:26:35.399 --> 01:26:37.840]  And I think he hung up after I put him on hold.
[01:26:38.320 --> 01:26:42.300]  Sir, if you want to call back and get back in, you might have thought I hung up on you when I put you on hold.
[01:26:42.320 --> 01:26:43.121]  You were talking over me.
[01:26:43.141 --> 01:26:44.101]  I wanted to finish my point.
[01:26:44.361 --> 01:26:46.861]  See, I'm not bad because I just said who that was.
[01:26:47.322 --> 01:26:55.103]  A lot of people listening, driving down the road in Tennessee or Texas or New York or Southern California, they don't know who we were talking about.
[01:26:55.603 --> 01:26:55.923]  Okay?
[01:26:56.683 --> 01:26:59.024]  Let's go ahead and talk to Paula.
[01:27:00.237 --> 01:27:02.178]  We just lost Paula's call.
[01:27:02.438 --> 01:27:04.899]  Let's go ahead and talk to Sam in Cedar Park.
[01:27:04.939 --> 01:27:06.620]  That's basically Austin, Texas.
[01:27:06.640 --> 01:27:07.320]  You're on the air, sir.
[01:27:08.241 --> 01:27:12.483]  Yeah, Alex, I wondered if you'd ever heard of the term the dark side of the coin.
[01:27:13.623 --> 01:27:13.864]  No.
[01:27:15.484 --> 01:27:20.267]  I met a man that said he kind of worked for the dark side of the coin, if you put it.
[01:27:21.007 --> 01:27:27.970]  He said he actually didn't even work for an agency of the government, but he was over there in Europe in the 1950s, the mid-50s,
[01:27:30.527 --> 01:27:33.909]  And he got a hold of this book called Greater Germany and World Events.
[01:27:34.049 --> 01:27:35.010]  Are you familiar with that?
[01:27:36.751 --> 01:27:37.031]  No.
[01:27:37.591 --> 01:27:39.793]  Okay, it's a... It rings a bell.
[01:27:40.293 --> 01:27:51.200]  It was a leather-bound book with all sorts of photography from Heinrich Hoffman, Hitler's personal confidant, and...
[01:27:52.695 --> 01:27:55.597]  The historians don't know about this book yet.
[01:27:55.617 --> 01:27:58.739]  He said he got one from Germany and brought it back and he showed it to me.
[01:27:58.820 --> 01:27:59.640]  It's just amazing.
[01:27:59.700 --> 01:28:06.565]  It's got captions under each photo and a summary at the end of each month's photos of what was done.
[01:28:06.645 --> 01:28:09.227]  But the basic title is Greater Germany and World Events.
[01:28:09.267 --> 01:28:10.788]  It's all in German Gothic script.
[01:28:12.149 --> 01:28:13.870]  And it's from the Ministry of Propaganda.
[01:28:13.890 --> 01:28:21.335]  And I just thought I'd bounce that off of you because I think it's a fascinating... Well, what's its basic premise?
[01:28:21.376 --> 01:28:21.876]  What's it say?
[01:28:22.486 --> 01:28:23.327]  I don't know what it says.
[01:28:23.407 --> 01:28:25.528]  It's German Gothic script, and I don't read German.
[01:28:25.588 --> 01:28:31.333]  But I do know that we looked and we found another one in Germany that they sent to us.
[01:28:32.053 --> 01:28:33.795]  And, you know, it's got weird photos in it.
[01:28:33.835 --> 01:28:40.960]  Like, it's got a map of Europe, how Europe was going to be divided up when they got rid of Germany.
[01:28:40.980 --> 01:28:48.546]  It had photos of maps that the Germans discovered how basically England had to –
[01:28:49.228 --> 01:28:49.768]  Absolutely.
[01:28:50.108 --> 01:28:51.889]  I really can't comment on a book that I haven't read.
[01:28:51.909 --> 01:28:53.450]  I know the historical fact is that
[01:29:18.152 --> 01:29:27.339]  Lord Milner in England by the 20s wanted to set up a dictator in Germany, have Germany then destroy Europe, and then England could then come in and dominate Europe.
[01:29:27.359 --> 01:29:32.303]  And by England, the Anglo-American establishment that did indeed do all of that.
[01:29:33.334 --> 01:29:36.856]  Continuing with your very interesting phone calls, taking us in so many different directions.
[01:29:37.296 --> 01:29:46.342]  On the other side of this quick break, again, the website's rtruthinus.us, and I'm going to be at TalkFest here in Austin, the Austin Convention Center, next Saturday.
[01:29:46.402 --> 01:29:47.342]  Find out more at 590klbga.com.
[01:29:52.350 --> 01:29:52.870]  Hi, neighbor.
[01:29:53.210 --> 01:29:58.733]  No matter when the time comes to survive on our food supply, every single one of us who have prepared will have two regrets.
[01:29:59.353 --> 01:30:05.076]  Even those who haven't wasted a single penny on Christmas, birthdays, and vacations in order to store all the food possible.
[01:30:05.840 --> 01:30:09.081]  Even those who have sold stuff and taken on part-time jobs to buy food.
[01:30:09.742 --> 01:30:13.023]  Even those who have traded their gold while it will still buy food.
[01:30:13.623 --> 01:30:17.005]  Yes, we will have been called stupid, crazy, and foolish.
[01:30:17.605 --> 01:30:22.127]  When folks won't be able to afford food and there won't be any food for any amount of money.
[01:30:22.847 --> 01:30:24.828]  We will still have two regrets.
[01:30:25.468 --> 01:30:28.809]  We will regret that we didn't get more serious about more food sooner.
[01:30:29.490 --> 01:30:32.351]  We will deeply regret that we didn't get enough food.
[01:30:33.146 --> 01:30:40.015]  Putting off emergency food preparations to celebrate the holidays will be the most dangerous decision that some of us will ever make.
[01:30:40.035 --> 01:30:42.158]  Call 800-409-5633 on the web, efoodsdirect.com.
[01:30:42.178 --> 01:30:42.218]  800-409-5633.
[01:30:51.565 --> 01:30:52.226]  It's a fact.
[01:30:52.446 --> 01:30:59.931]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[01:31:00.051 --> 01:31:08.917]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[01:31:09.177 --> 01:31:19.724]  The Federal Debt Relief System has created a successful attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecure debts which have been fraudulently created by the banks.
[01:31:19.984 --> 01:31:20.444]  We're good to go.
[01:31:47.978 --> 01:31:50.780]  Visit FDRS.org today.
[01:32:12.756 --> 01:32:13.056]  I think so.
[01:32:33.183 --> 01:32:33.223]  888-212-8871
[01:32:52.293 --> 01:32:53.053]  My blood pressure...
[01:33:16.305 --> 01:33:17.485]  My blood pressure has normalized.
[01:33:17.545 --> 01:33:19.726]  My diabetes has totally improved.
[01:33:19.746 --> 01:33:24.088]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[01:33:24.268 --> 01:33:26.389]  I recommend heart and body extract to everyone.
[01:33:26.489 --> 01:33:34.232]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:33:34.412 --> 01:33:37.774]  Order your two-month supply today by calling 866-295-5305.
[01:33:38.615 --> 01:33:42.337]  That's 866-295-5305.
[01:33:42.518 --> 01:33:45.339]  Or order online at hbextract.com.
[01:33:45.540 --> 01:33:49.222]  Heart and body extract, 866-295-5305, or hbextract.com.
[01:33:49.462 --> 01:33:57.348]  News, politics, sports, cars, home improvement, health, and everything in between.
[01:33:57.528 --> 01:33:58.408]  We've got you covered.
[01:33:58.508 --> 01:34:00.330]  You're listening to the GCN Radio Network.
[01:34:07.066 --> 01:34:17.376]  Coming to you live from deep in the heart of Texas, I'm Alex Jones, your host, blasting out across the nation and the Internet worldwide.
[01:34:17.396 --> 01:34:23.843]  All right, let me hit one final news story, and then I'm going to go right to four or five final calls.
[01:34:24.503 --> 01:34:28.227]  Jay and James and others from around the country, they're patiently holding.
[01:34:29.893 --> 01:34:45.399]  Remember three weeks ago, the Iranian patrol boats supposedly came out in their tiny blue motorboats, their jet boats, and threatened the giant destroyer's task force that were going into the Persian Gulf.
[01:34:46.479 --> 01:34:48.220]  And Bush said this could be war.
[01:34:48.300 --> 01:34:50.280]  The media was saying this is unbelievable evil.
[01:34:50.940 --> 01:34:52.181]  We've never seen such evil.
[01:34:53.323 --> 01:34:57.188]  Except when our own government blew up two of their passenger liners and keeps bombing their ships over the years.
[01:34:57.208 --> 01:34:57.848]  You didn't know about that?
[01:34:58.149 --> 01:35:06.618]  Second biggest naval engagement since Midway in World War II was in, what, 1991 after the Gulf War.
[01:35:06.638 --> 01:35:09.281]  They blew up a bunch of the Iranian ships, sunk some of their battleships.
[01:35:10.042 --> 01:35:11.384]  I'm claiming something like this happened, too.
[01:35:12.111 --> 01:35:12.511]  We're good to go.
[01:35:12.531 --> 01:35:12.771]  I think?
[01:35:28.118 --> 01:35:31.940]  And they said, okay, somebody was joking, and it wasn't the Iranians.
[01:35:32.020 --> 01:35:33.481]  It's somebody all the ships know.
[01:35:34.362 --> 01:35:40.245]  It's a radio pirate who likes to pop on and make jokes.
[01:35:40.505 --> 01:35:42.046]  You know, the fake Persian accent.
[01:35:42.406 --> 01:35:44.427]  We are going to blow you up in one minute.
[01:35:45.648 --> 01:35:48.470]  And we told you day one it was fake, and now it's in the Asia Times.
[01:35:48.530 --> 01:35:50.551]  It's now come out in several major U.S.
[01:35:50.591 --> 01:35:51.191]  newspapers.
[01:35:51.952 --> 01:35:56.054]  Steve Watson for Infowars.net wrote a really important report you should go read.
[01:35:56.826 --> 01:36:07.669]  Remember what Ron Paul said, Dr. Paul Craig Roberts said, I said, so many others said they would try to stage a gulp of Tonkin there to get a war going, claiming some of our ships have been attacked, and then exactly that.
[01:36:08.129 --> 01:36:17.371]  Garth Porter, a journalist who previously wrote a story regarding a secret Iranian peace overture to the Bush administration in 2006, writing for the Asia Times, states that the event was hyped up.
[01:36:17.871 --> 01:36:24.294]  And a major incident after the original press release described the event as somewhat routine and did not refer to any threat to explode U.S.
[01:36:24.314 --> 01:36:26.254]  ships or any similar confrontation.
[01:36:26.554 --> 01:36:32.857]  And you better believe that was the CIA or another unnamed intelligence agency coming up with that line saying we're going to blow you up.
[01:36:33.417 --> 01:36:39.239]  And now the people on both the ships are saying, yeah, somebody pops in and says that all the time, and we've triangulated where it's coming from.
[01:36:39.299 --> 01:36:40.480]  It's not coming out of Iran.
[01:36:41.195 --> 01:36:50.464]  And the Iranians are smart enough now to have video cameras all over their boats, all over their shoreline, and it was even video of them on the walkie-talkies, I mean, on the radios, and then the U.S.
[01:36:50.484 --> 01:36:51.946]  had to admit, okay, they didn't threaten us.
[01:36:52.687 --> 01:36:56.030]  And the boats were like a half a mile away behind them.
[01:36:56.550 --> 01:37:03.657]  I mean, tiny little five-man boats driving around with giant missile cruisers and jets and helicopters flying overhead.
[01:37:03.918 --> 01:37:04.939]  Oh, they're going to get us!
[01:37:06.678 --> 01:37:07.678]  This is just incredible.
